gene_id,gene_symbol,npc_log_fc,npc_average_expression,npc_t_statistic,npc_p_value,npc_adj_p_value,npc_q_value,disease_direction,signature_weight,sz_npc_drug_perturbation_count,sz_npc_drug_up_count,sz_npc_drug_down_count,ambiguous_drug_count,reversal_drug_count,same_direction_drug_count,reversal_fraction,max_abs_reversal_rzs,best_reversal_compound,split_name
ENSG00000072201,LNX1,-0.204237733115,3.06186367186,-1.14807766823,0.254697512566,0.999530115672,0.999530115672,DOWN,0.12131216807,0,0,0,0,0,0,0,0,,train
ENSG00000072210,ALDH3A2,0.0165841322439,5.99638975705,0.148249938231,0.882555647782,0.999530115672,0.999530115672,UP,0.00089982021386,1,0,1,0,1,0,1,2.88495920183,anisomycin,train
ENSG00000072274,TFRC,0.0898042415419,7.02109048385,0.561750609219,0.576012443424,0.999530115672,0.999530115672,UP,0.0215142346202,7,2,5,0,5,2,0.714285714286,7.6484799431,emetine,test
ENSG00000072310,SREBF1,0.0406725600478,5.8397176594,0.289972699639,0.772661977576,0.999530115672,0.999530115672,UP,0.00455575210778,1,0,1,0,1,0,1,3.15169576546,suloctidil,validation
ENSG00000072315,TRPC5,0.233241454171,0.0380151667267,0.557122692517,0.579153575853,0.999530115672,0.999530115672,UP,0.0553263325213,3,2,1,0,1,2,0.333333333333,2.0870038263,Vorinostat,train
ENSG00000072364,AFF4,-0.0722798790267,8.8970993725,-1.16904792061,0.246200407186,0.999530115672,0.999530115672,DOWN,0.0439975742931,6,6,0,0,6,0,1,6.47670268553,celastrol,train
ENSG00000072401,UBE2D1,-0.0180380456926,5.0391284263,-0.268395843183,0.789154206408,0.999530115672,0.999530115672,DOWN,0.00185499878385,2,1,1,0,1,1,0.5,7.31165147038,suloctidil,validation
ENSG00000072415,MPP5,-0.0119874568284,6.7592809053,-0.143679550038,0.886150748826,0.999530115672,0.999530115672,DOWN,0.000629250273204,2,1,1,0,1,1,0.5,2.89596741873,emetine,validation
ENSG00000072422,RHOBTB1,0.130192998617,5.22399679723,1.15962478038,0.249993226361,0.999530115672,0.999530115672,UP,0.0783855276223,4,0,4,0,4,0,1,5.20715230578,Vorinostat,train
ENSG00000072501,SMC1A,-0.000613556678228,7.64190349811,-0.00519701232833,0.995867626846,0.999530115672,0.999530115672,DOWN,1.10341126285e-06,5,0,5,0,0,5,0,0,,train
ENSG00000072506,HSD17B10,-0.0349782556447,4.05827738252,-0.188050595335,0.851360510395,0.999530115672,0.999530115672,DOWN,0.00244450779518,2,1,1,0,1,1,0.5,3.62428467629,suloctidil,train
ENSG00000072518,MARK2,0.0349671053886,5.80995847479,0.497915341033,0.620045465993,0.999530115672,0.999530115672,UP,0.00725834808865,1,1,0,0,0,1,0,0,,train
ENSG00000072571,HMMR,0.0735487966393,4.41959311123,0.336281855541,0.737626323132,0.999530115672,0.999530115672,UP,0.00972047324879,6,0,6,0,6,0,1,13.4933980627,suloctidil,train
ENSG00000072609,CHFR,-0.138568320335,5.14525292732,-1.81040473635,0.0743621324408,0.999530115672,0.999530115672,DOWN,0.156394880432,4,3,1,0,3,1,0.75,6.13679398216,emetine,validation
ENSG00000072657,TRHDE,0.49303851643,1.31481187253,0.978700887651,0.330971058077,0.999530115672,0.999530115672,UP,0.23676201693,1,1,0,0,0,1,0,0,,validation
ENSG00000072682,P4HA2,-0.0928531358901,3.51403946019,-0.396264138755,0.693070008199,0.999530115672,0.999530115672,DOWN,0.0147843450446,3,3,0,0,3,0,1,4.36322117115,celastrol,validation
ENSG00000072736,NFATC3,0.0835355387733,6.1178214179,1.11857837261,0.266999821466,0.999530115672,0.999530115672,UP,0.0479067150209,4,2,2,0,2,2,0.5,2.35184977462,suloctidil,train
ENSG00000072756,TRNT1,0.0928365514871,4.87092998117,1.47236840871,0.145234398644,0.999530115672,0.999530115672,UP,0.0777905788574,0,0,0,0,0,0,0,0,,train
ENSG00000072778,ACADVL,-0.0780064754549,6.76189260372,-0.797260106224,0.427894300571,0.999530115672,0.999530115672,DOWN,0.02875814012,2,2,0,0,2,0,1,7.44053900989,suloctidil,train
ENSG00000072786,STK10,-0.373066451131,4.43579695631,-2.28921074872,0.0249710364909,0.999530115672,0.999530115672,DOWN,0.597862651803,0,0,0,0,0,0,0,0,,train
ENSG00000072803,FBXW11,-0.0549785089978,7.42573497393,-1.06575849752,0.290056951399,0.999530115672,0.999530115672,DOWN,0.029551867933,2,1,1,0,1,1,0.5,2.03091152293,anisomycin,train
ENSG00000072818,ACAP1,-0.0262372656868,3.71506533213,-0.181753520411,0.856281604312,0.999530115672,0.999530115672,DOWN,0.00176795579933,2,2,0,0,2,0,1,5.36979081539,suloctidil,train
ENSG00000072832,CRMP1,-0.0864959796364,8.32965273014,-0.784366121455,0.435371773997,0.999530115672,0.999530115672,DOWN,0.0312371347789,5,0,5,0,0,5,0,0,,train
ENSG00000072840,EVC,0.141308305522,5.55634608545,1.34129029426,0.183998408246,0.999530115672,0.999530115672,UP,0.103887878579,4,4,0,0,0,4,0,0,,train
ENSG00000072849,DERL2,-0.0590863221354,5.89304330082,-0.830253473033,0.409111681516,0.999530115672,0.999530115672,DOWN,0.0229348357033,5,3,2,0,3,2,0.6,4.58375836356,emetine,train
ENSG00000072858,SIDT1,0.100031320831,1.60669230739,0.275184962923,0.783954155992,0.999530115672,0.999530115672,UP,0.0105742442252,4,3,1,0,1,3,0.25,3.77588693328,Vorinostat,train
ENSG00000072864,NDE1,0.0659883821464,5.51247159316,0.457265005645,0.648843110502,0.999530115672,0.999530115672,UP,0.0123965974248,1,0,1,0,1,0,1,3.63573388188,suloctidil,validation
ENSG00000072952,MRVI1,-0.358291818374,3.55412974599,-1.21668423848,0.227656724004,0.999530115672,0.999530115672,DOWN,0.230281144798,0,0,0,0,0,0,0,0,,train
ENSG00000072954,TMEM38A,-0.136865604456,2.95539661089,-1.25807818533,0.212386240168,0.999530115672,0.999530115672,DOWN,0.0920932551678,0,0,0,0,0,0,0,0,,train
ENSG00000072958,AP1M1,0.0216348530759,5.97477608081,0.350694006663,0.726831333326,0.999530115672,0.999530115672,UP,0.00299786281278,0,0,0,0,0,0,0,0,,test
ENSG00000073008,PVR,-0.0492392258284,5.04427330659,-0.374474502386,0.709140606072,0.999530115672,0.999530115672,DOWN,0.00734982332014,7,7,0,0,7,0,1,3.90007963343,celastrol,train
ENSG00000073009,IKBKG,0.0492279986271,2.0203102477,0.506167417775,0.61426952538,0.999530115672,0.999530115672,UP,0.0104186643341,1,1,0,0,0,1,0,0,,train
ENSG00000073050,XRCC1,0.0712979902246,4.76547021596,1.02921092619,0.306790130365,0.999530115672,0.999530115672,UP,0.0365871779894,3,1,2,0,2,1,0.666666666667,3.78324221065,celastrol,validation
ENSG00000073060,SCARB1,-0.117487261543,4.58986139506,-1.04547013843,0.299266907513,0.999530115672,0.999530115672,DOWN,0.0615564290324,1,1,0,0,1,0,1,2.64897019221,suloctidil,train
ENSG00000073067,CYP2W1,0.190319308859,1.34035270857,1.1251483917,0.264224389097,0.999530115672,0.999530115672,UP,0.110009717706,0,0,0,0,0,0,0,0,,train
ENSG00000073111,MCM2,0.171942828439,5.55669453671,0.680907228094,0.498091665557,0.999530115672,0.999530115672,UP,0.0520454994241,7,0,7,0,7,0,1,8.20780310865,emetine,train
ENSG00000073146,MOV10L1,-0.177382988213,0.557711171699,-0.524041205971,0.601842755766,0.999530115672,0.999530115672,DOWN,0.0391159577779,0,0,0,0,0,0,0,0,,validation
ENSG00000073150,PANX2,-0.202891297603,2.51871888991,-0.918519048664,0.361382376298,0.999530115672,0.999530115672,DOWN,0.0896846551818,0,0,0,0,0,0,0,0,,train
ENSG00000073331,ALPK1,-0.0756261614068,2.32428037074,-0.211582010316,0.833024730787,0.999530115672,0.999530115672,DOWN,0.00600033884617,9,3,6,0,3,6,0.333333333333,3.52646014416,emetine,test
ENSG00000073350,LLGL2,0.411508745584,1.18272200059,0.788672568353,0.432865860812,0.999530115672,0.999530115672,UP,0.149643782825,0,0,0,0,0,0,0,0,,validation
ENSG00000073417,PDE8A,-0.0391764363251,5.04145710535,-0.298783674984,0.765956873801,0.999530115672,0.999530115672,DOWN,0.004536462165,6,4,2,0,4,2,0.666666666667,5.33997753355,emetine,train
ENSG00000073464,CLCN4,-0.0697531800824,5.1050613621,-0.508238876991,0.612823439999,0.999530115672,0.999530115672,DOWN,0.0148340343484,2,2,0,0,2,0,1,3.42406847253,celastrol,test
ENSG00000073536,NLE1,0.046289503898,4.12527531312,0.631508670323,0.529687223396,0.999530115672,0.999530115672,UP,0.0127750005495,6,4,2,0,2,4,0.333333333333,3.43751729995,Vorinostat,train
ENSG00000073578,SDHA,0.0168510079251,6.22046104603,0.187017326493,0.852167598849,0.999530115672,0.999530115672,UP,0.00117072348212,3,2,1,0,1,2,0.333333333333,2.77684275331,emetine,validation
ENSG00000073584,SMARCE1,-0.023353864443,7.01727192539,-0.474691141996,0.636428951939,0.999530115672,0.999530115672,DOWN,0.00458319757805,4,0,4,0,0,4,0,0,,train
ENSG00000073605,GSDMB,0.045983674267,4.07607422927,0.212897408823,0.83200239832,0.999530115672,0.999530115672,UP,0.00367296537871,2,1,1,0,1,1,0.5,2.55761823984,emetine,validation
ENSG00000073614,KDM5A,-0.0195393875259,7.76275258375,-0.342279479646,0.733127418709,0.999530115672,0.999530115672,DOWN,0.00263431073313,4,3,1,0,3,1,0.75,5.23807963819,celastrol,train
ENSG00000073670,ADAM11,-0.16686293063,2.39459758098,-0.853546777562,0.396157714885,0.999530115672,0.999530115672,DOWN,0.0671009043442,1,1,0,0,1,0,1,4.3864744218,suloctidil,train
ENSG00000073711,PPP2R3A,-0.0511431993343,6.4958221525,-0.748236599886,0.456729456705,0.999530115672,0.999530115672,DOWN,0.0174061264655,4,4,0,0,4,0,1,2.43241805552,lycorine,validation
ENSG00000073712,FERMT2,-0.0590067213137,6.89638575697,-0.412932597627,0.680870455344,0.999530115672,0.999530115672,DOWN,0.00985031714701,3,2,1,0,2,1,0.666666666667,2.7065536979,hydroquinine,train
ENSG00000073734,ABCB11,0.282250115046,0.398110846788,0.667782164544,0.506385514126,0.999530115672,0.999530115672,UP,0.0834101945305,1,0,1,0,1,0,1,2.17793006227,suloctidil,train
ENSG00000073792,IGF2BP2,0.0496414897114,7.36282338955,0.328484922617,0.743488637887,0.999530115672,0.999530115672,UP,0.00639013372751,10,8,2,0,2,8,0.2,16.3849766724,suloctidil,validation
ENSG00000073803,MAP3K13,0.297710006111,5.29671092297,1.99470158594,0.0498221795461,0.999530115672,0.999530115672,UP,0.38779028925,4,4,0,0,0,4,0,0,,test
ENSG00000073849,ST6GAL1,0.247487579346,3.27869977701,0.843058323298,0.401959028155,0.999530115672,0.999530115672,UP,0.0979600912652,3,3,0,0,0,3,0,0,,train
ENSG00000073910,FRY,-0.0139067084661,6.62924894695,-0.0808543281525,0.93577981307,0.999530115672,0.999530115672,DOWN,0.000400879336546,4,3,1,0,3,1,0.75,2.6874579198,anisomycin,train
ENSG00000073921,PICALM,-0.0489664191289,7.45426224737,-0.974911631434,0.332834552665,0.999530115672,0.999530115672,DOWN,0.0233947641433,6,4,2,0,4,2,0.666666666667,5.98930096407,emetine,train
ENSG00000073969,NSF,-0.215546655208,5.3696330961,-1.70072687606,0.0932652846831,0.999530115672,0.999530115672,DOWN,0.222073403572,3,2,1,0,2,1,0.666666666667,5.36403246722,emetine,train
ENSG00000074047,GLI2,0.107559640504,5.61949539132,0.734269274374,0.465144592794,0.999530115672,0.999530115672,UP,0.0357541177207,4,0,4,0,4,0,1,7.36781512416,suloctidil,train
ENSG00000074054,CLASP1,-0.00997978881853,8.22995479781,-0.160603876298,0.872850510489,0.999530115672,0.999530115672,DOWN,0.000589407622525,2,0,2,0,0,2,0,0,,validation
ENSG00000074071,MRPS34,-0.0339127449506,4.48010535175,-0.343286708544,0.732372793628,0.999530115672,0.999530115672,DOWN,0.00458730231167,6,1,5,0,1,5,0.166666666667,3.26576718985,suloctidil,validation
ENSG00000074181,NOTCH3,0.0402442513831,8.2899126138,0.313820155037,0.754555674207,0.999530115672,0.999530115672,UP,0.004922222499,1,1,0,0,0,1,0,0,,train
ENSG00000074201,CLNS1A,0.0492776927158,6.80139065834,0.734084457264,0.465256529563,0.999530115672,0.999530115672,UP,0.0163753480116,2,1,1,0,1,1,0.5,2.66988887036,celastrol,test
ENSG00000074211,PPP2R2C,-0.19105108552,1.13868078511,-0.371087486201,0.711650776775,0.999530115672,0.999530115672,DOWN,0.0282245638246,0,0,0,0,0,0,0,0,,train
ENSG00000074219,TEAD2,0.0903440009455,5.56259357613,0.884868089163,0.379142910096,0.999530115672,0.999530115672,UP,0.0380526276618,0,0,0,0,0,0,0,0,,validation
ENSG00000074266,EED,0.0743248774835,4.70674368246,1.06319535694,0.291209631397,0.999530115672,0.999530115672,UP,0.03982284313,4,1,3,0,3,1,0.75,2.77912752651,methylbenzethonium chloride,train
ENSG00000074276,CDHR2,0.0835836585324,2.59792026276,0.483107419126,0.630470133356,0.999530115672,0.999530115672,UP,0.0167447725203,0,0,0,0,0,0,0,0,,validation
ENSG00000074317,SNCB,-0.564580844088,-0.852289907634,-1.3648298155,0.176512752772,0.999530115672,0.999530115672,DOWN,0.425255792048,1,1,0,0,1,0,1,2.98046582442,suloctidil,train
ENSG00000074319,TSG101,-0.0409474851005,6.02012005732,-0.559084552614,0.577820989088,0.999530115672,0.999530115672,DOWN,0.00975396475259,6,6,0,0,6,0,1,4.04562631387,anisomycin,validation
ENSG00000074356,C17orf85,-0.0248620885621,5.8119932249,-0.520203085023,0.604501446844,0.999530115672,0.999530115672,DOWN,0.00543491857697,6,4,2,0,4,2,0.666666666667,5.87626324519,emetine,test
ENSG00000074370,ATP2A3,0.269084144821,0.489499662457,0.588350053305,0.5581194539,0.999530115672,0.999530115672,UP,0.0681517053915,1,0,1,0,1,0,1,2.3678737575,emetine,train
ENSG00000074410,CA12,-0.664111778383,5.04663092189,-1.83400738277,0.0707423189671,0.999530115672,0.999530115672,DOWN,0.763941531038,0,0,0,0,0,0,0,0,,test
ENSG00000074416,MGLL,0.798427560629,-0.637239694297,1.4153853838,0.161221994373,0.999530115672,0.999530115672,UP,0.632814291366,0,0,0,0,0,0,0,0,,train
ENSG00000074527,NTN4,0.243882213936,2.98392201853,0.772045452836,0.442588163543,0.999530115672,0.999530115672,UP,0.0863343537064,0,0,0,0,0,0,0,0,,train
ENSG00000074582,BCS1L,-0.027630464063,3.82281634812,-0.245986968202,0.806384977251,0.999530115672,0.999530115672,DOWN,0.00258227607407,7,4,3,0,4,3,0.571428571429,7.17235939173,suloctidil,train
ENSG00000074590,NUAK1,-0.0661109358317,5.86402156041,-0.296681873675,0.767554729947,0.999530115672,0.999530115672,DOWN,0.00759552823681,5,1,4,0,1,4,0.2,2.11386860963,suloctidil,test
ENSG00000074603,DPP8,-0.00624196364831,6.47155657572,-0.0954993810707,0.924180738502,0.999530115672,0.999530115672,DOWN,0.000213744105248,6,4,2,0,4,2,0.666666666667,11.9915803697,emetine,train
ENSG00000074621,SLC24A1,-0.183934959275,3.97366497968,-1.19767840166,0.234929716699,0.999530115672,0.999530115672,DOWN,0.115706501633,3,1,2,0,1,2,0.333333333333,2.23035030605,emetine,validation
ENSG00000074657,ZNF532,0.124667397487,8.47648988883,1.77215908193,0.0805548838719,0.999530115672,0.999530115672,UP,0.13637467892,4,0,4,0,4,0,1,5.61297107318,Vorinostat,train
ENSG00000074660,SCARF1,-0.108207218448,0.601927594805,-0.489805050694,0.625745577483,0.999530115672,0.999530115672,DOWN,0.0220312289359,1,0,1,0,0,1,0,0,,validation
ENSG00000074695,LMAN1,-0.0312551073991,7.03243487892,-0.258588292761,0.796683090883,0.999530115672,0.999530115672,DOWN,0.00308532918554,2,1,1,0,1,1,0.5,2.44204620766,Vorinostat,train
ENSG00000074696,PTPLAD1,-0.0110091233972,7.99652344403,-0.169836814933,0.865609849492,0.999530115672,0.999530115672,DOWN,0.000690027750215,2,0,2,0,0,2,0,0,,validation
ENSG00000074706,IPCEF1,0.471630956415,0.743056656067,0.850795856769,0.397674274387,0.999530115672,0.999530115672,UP,0.18887522946,3,1,2,0,2,1,0.666666666667,2.18163189694,suloctidil,train
ENSG00000074755,ZZEF1,-0.0684386175369,6.68120365665,-0.920865486824,0.360164127866,0.999530115672,0.999530115672,DOWN,0.0303524957268,3,2,1,0,2,1,0.666666666667,3.1218496444,niclosamide,train
ENSG00000074800,ENO1,-0.0905159541663,9.2540512478,-0.445561282276,0.657237235199,0.999530115672,0.999530115672,DOWN,0.016499052608,3,1,2,0,1,2,0.333333333333,3.48898819196,Vorinostat,train
ENSG00000074803,SLC12A1,0.177956112646,0.631614140371,0.55939876149,0.577607700687,0.999530115672,0.999530115672,UP,0.0424188692178,3,2,1,0,1,2,0.333333333333,2.99761319202,Vorinostat,train
ENSG00000074842,C19orf10,-0.130667587402,4.07336102697,-1.32850994267,0.188161863252,0.999530115672,0.999530115672,DOWN,0.0947952049151,4,4,0,0,4,0,1,5.12979864385,suloctidil,train
ENSG00000074855,ANO8,-0.0891594880955,5.28501672095,-1.26327079754,0.210525247011,0.999530115672,0.999530115672,DOWN,0.0603338524094,0,0,0,0,0,0,0,0,,validation
ENSG00000074935,TUBE1,-0.0658444118245,4.6969392132,-0.49399231339,0.622799785739,0.999530115672,0.999530115672,DOWN,0.0135410050552,0,0,0,0,0,0,0,0,,train
ENSG00000074964,ARHGEF10L,-0.0490067090651,5.70039472827,-0.541564518067,0.589773213574,0.999530115672,0.999530115672,DOWN,0.0112379713428,1,1,0,0,1,0,1,2.14824623357,suloctidil,train
ENSG00000075035,WSCD2,-0.985131222232,-0.958699324744,-1.68561050442,0.0961555691414,0.999530115672,0.999530115672,DOWN,1.00190363022,1,1,0,0,1,0,1,2.50257678136,suloctidil,train
ENSG00000075043,KCNQ2,-0.0688786853206,6.28162079981,-0.466153037197,0.642498657673,0.999530115672,0.999530115672,DOWN,0.0132335085787,1,0,1,0,0,1,0,0,,train
ENSG00000075073,TACR2,-0.158493932369,0.0944697471726,-0.763433094961,0.447673751038,0.999530115672,0.999530115672,DOWN,0.055320463706,1,1,0,0,1,0,1,4.13821547547,suloctidil,train
ENSG00000075089,ACTR6,-0.0181685681714,5.26007794785,-0.24052328064,0.810601092994,0.999530115672,0.999530115672,DOWN,0.0016568428761,4,3,1,0,3,1,0.75,4.01855126636,Vorinostat,train
ENSG00000075131,TIPIN,-0.0221155101869,3.745956733,-0.207551730681,0.836158866261,0.999530115672,0.999530115672,DOWN,0.0017186228531,5,2,3,0,2,3,0.4,2.68642831149,lycorine,train
ENSG00000075142,SRI,-0.00838090660187,6.77317608686,-0.0674578275321,0.946402279682,0.999530115672,0.999530115672,DOWN,0.000200506672247,3,1,2,0,1,2,0.333333333333,3.81123283949,suloctidil,train
ENSG00000075151,EIF4G3,0.0295352664737,8.09276047963,0.50149688259,0.617535641247,0.999530115672,0.999530115672,UP,0.00618285278356,2,1,1,0,1,1,0.5,2.10327063732,hydroquinine,train
ENSG00000075188,NUP37,0.0913427109516,4.03516023393,0.81153263969,0.419707011278,0.999530115672,0.999530115672,UP,0.0344411140528,6,0,6,0,6,0,1,10.8550329192,suloctidil,validation
ENSG00000075213,SEMA3A,0.00910627004389,7.72997216516,0.0316214028123,0.974860563827,0.999530115672,0.999530115672,UP,0.000100692561256,4,3,1,0,1,3,0.25,3.35556096261,suloctidil,validation
ENSG00000075218,GTSE1,0.0636581753392,4.51149414561,0.323637020644,0.747141344608,0.999530115672,0.999530115672,UP,0.00805894868672,5,0,5,0,5,0,1,5.18482462236,BMS-250904,train
ENSG00000075223,SEMA3C,-0.0143528717722,4.3810657193,-0.0423769983185,0.966314251435,0.999530115672,0.999530115672,DOWN,0.00021359391665,4,3,1,0,3,1,0.75,2.99025753326,suloctidil,test
ENSG00000075234,TTC38,-0.00839781187279,4.18317247355,-0.0879974432612,0.930120476513,0.999530115672,0.999530115672,DOWN,0.000264201834154,1,1,0,0,1,0,1,6.9040542529,suloctidil,train
ENSG00000075239,ACAT1,0.15791854324,5.03920170112,1.67409362158,0.0984063872996,0.999530115672,0.999530115672,UP,0.159020295395,1,0,1,0,1,0,1,2.5575535861,BMS-250904,train
ENSG00000075240,GRAMD4,0.0545411632429,5.32887495628,0.632479138236,0.529056636227,0.999530115672,0.999530115672,UP,0.0150805134822,6,2,4,0,4,2,0.666666666667,9.56685790463,emetine,train
ENSG00000075275,CELSR1,0.000346586717207,7.73297001583,0.00289107638653,0.997701170723,0.999564881811,0.999564881811,UP,3.46419721768e-07,3,3,0,0,0,3,0,0,,train
ENSG00000075290,WNT8B,0.172133615723,-0.143807797769,0.384862558926,0.701462039292,0.999530115672,0.999530115672,UP,0.0265078584252,1,1,0,0,0,1,0,0,,train
ENSG00000075292,ZNF638,0.0980073548937,8.46904033392,1.39927701098,0.165979112135,0.999530115672,0.999530115672,UP,0.0764404995878,6,3,3,0,3,3,0.5,10.6564894646,suloctidil,train
ENSG00000075303,SLC25A40,0.0836158290699,4.8157302072,0.769011392189,0.44437591415,0.999530115672,0.999530115672,UP,0.0294536330215,5,1,4,0,4,1,0.8,7.86599445765,suloctidil,train
ENSG00000075336,TIMM21,0.0587197559354,4.30117183512,0.696376121657,0.488412209071,0.999530115672,0.999530115672,UP,0.0182743800783,0,0,0,0,0,0,0,0,,train
ENSG00000075340,ADD2,-0.0866195808831,6.73602380637,-0.332849673423,0.740204997677,0.999530115672,0.999530115672,DOWN,0.0113166738758,2,1,1,0,1,1,0.5,6.02410533517,suloctidil,train
ENSG00000075391,RASAL2,-0.187355317879,7.36324826704,-1.74287801114,0.0855799910235,0.999530115672,0.999530115672,DOWN,0.200025738989,7,6,1,0,6,1,0.857142857143,4.65829150056,emetine,train
ENSG00000075399,VPS9D1,-0.129743102644,3.99085882331,-1.38803043591,0.169363826223,0.999530115672,0.999530115672,DOWN,0.100055200709,4,3,1,0,3,1,0.75,6.63743000694,emetine,validation
ENSG00000075407,ZNF37A,0.112393505967,4.05376691877,0.163002006309,0.870968776071,0.999530115672,0.999530115672,UP,0.00674331971063,2,1,1,0,1,1,0.5,2.50993115087,Vorinostat,train
ENSG00000075413,MARK3,-0.0427510125328,7.2738645154,-0.810895049956,0.420070740797,0.999530115672,0.999530115672,DOWN,0.0161033474021,4,4,0,0,4,0,1,4.07968682674,emetine,train
ENSG00000075415,SLC25A3,-0.0139372901162,7.86689964602,-0.122374386565,0.902939927332,0.999530115672,0.999530115672,DOWN,0.000617995365334,3,0,3,0,0,3,0,0,,train
ENSG00000075420,FNDC3B,-0.0642459975205,7.26885538194,-0.806565744372,0.422545500592,0.999530115672,0.999530115672,DOWN,0.0240361313766,8,6,2,0,6,2,0.75,4.96372052542,emetine,test
ENSG00000075426,FOSL2,0.0110001486678,5.33597659294,0.0473373189406,0.962374088971,0.999530115672,0.999530115672,UP,0.000183219339572,7,6,1,0,1,6,0.142857142857,4.90530962745,Vorinostat,test
ENSG00000075429,CACNG5,-0.0712517785302,2.39611850786,-0.167305183217,0.867594088999,0.999530115672,0.999530115672,DOWN,0.00439505306284,2,2,0,0,2,0,1,2.7178041057,suloctidil,train
ENSG00000075461,CACNG4,0.0774556336035,7.02097621535,0.309787643692,0.757608034459,0.999530115672,0.999530115672,UP,0.00933769708121,2,0,2,0,2,0,1,4.38826248,emetine,train
ENSG00000075539,FRYL,-0.0762743268728,7.80184084185,-0.91275455908,0.36438642698,0.999530115672,0.999530115672,DOWN,0.0334415487129,5,3,2,0,3,2,0.6,5.46838703475,emetine,train
ENSG00000075568,TMEM131,-0.134925431578,7.19130334951,-1.02666978838,0.307977385523,0.999530115672,0.999530115672,DOWN,0.0690118178958,3,0,3,0,0,3,0,0,,train
ENSG00000075618,FSCN1,0.0565897678663,7.8984453476,0.479236435871,0.633207817985,0.999530115672,0.999530115672,UP,0.0112304506092,2,0,2,0,2,0,1,2.45739560656,emetine,test
ENSG00000075624,ACTB,-0.0670563297243,11.2821010202,-0.498289929618,0.619782754474,0.999530115672,0.999530115672,DOWN,0.0139316574112,5,0,5,0,0,5,0,0,,train
ENSG00000075643,MOCOS,-0.116999526687,0.660005643906,-0.327079528441,0.744546945925,0.999530115672,0.999530115672,DOWN,0.0149885652414,3,3,0,0,3,0,1,3.96430199773,celastrol,train
ENSG00000075651,PLD1,-0.369231735104,3.15141211477,-1.63288079871,0.106814920346,0.999530115672,0.999530115672,DOWN,0.358659921246,0,0,0,0,0,0,0,0,,train
ENSG00000075702,WDR62,0.107729979736,4.07076598988,0.5737237849,0.567924130356,0.999530115672,0.999530115672,UP,0.0264702986661,1,1,0,0,0,1,0,0,,train
ENSG00000075711,DLG1,0.101868101878,6.68435656138,1.41605986218,0.161025124254,0.999530115672,0.999530115672,UP,0.08079223918,2,0,2,0,2,0,1,11.7968330503,suloctidil,train
ENSG00000075785,RAB7A,-0.0838159343569,7.13162108944,-1.01342132873,0.314217464118,0.999530115672,0.999530115672,DOWN,0.0421401105509,3,3,0,0,3,0,1,2.16681793595,BMS-250904,train
ENSG00000075790,BCAP29,0.0021482016099,5.94327407391,0.0194054447024,0.984570788409,0.999530115672,0.999530115672,UP,1.45069206457e-05,2,0,2,0,2,0,1,3.30559006709,suloctidil,train
ENSG00000075826,SEC31B,0.0276223021337,4.21688650617,0.161267555085,0.872329669415,0.999530115672,0.999530115672,UP,0.00163853717877,3,3,0,0,0,3,0,0,,validation
ENSG00000075856,SART3,0.0171244276059,6.30492542586,0.226381619574,0.821539448236,0.999530115672,0.999530115672,UP,0.00146193940726,5,3,2,0,2,3,0.4,7.19114782347,suloctidil,train
ENSG00000075886,TUBA3D,0.20257473385,1.3364913698,1.37840954921,0.17230099869,0.999530115672,0.999530115672,UP,0.154708796725,0,0,0,0,0,0,0,0,,test
ENSG00000075891,PAX2,0.192712486145,-0.468098386006,0.199727778577,0.842250682475,0.999530115672,0.999530115672,UP,0.0143683786499,2,1,1,0,1,1,0.5,2.51810659054,Vorinostat,train
ENSG00000075914,EXOSC7,0.0344961958749,4.66485086157,0.434442919413,0.665252639979,0.999530115672,0.999530115672,UP,0.00610628868863,9,4,5,0,5,4,0.555555555556,2.87218159831,niclosamide,test
ENSG00000075945,KIFAP3,-0.100850964316,6.20363639162,-0.891065565321,0.375831403886,0.999530115672,0.999530115672,DOWN,0.0428623591095,4,0,4,0,0,4,0,0,,train
ENSG00000075975,MKRN2,-0.024260255965,5.38128358321,-0.385994397278,0.700627275178,0.999530115672,0.999530115672,DOWN,0.00374852395357,3,2,1,0,2,1,0.666666666667,3.4070117929,emetine,validation
ENSG00000076003,MCM6,0.133618356676,5.97198173659,0.82461114573,0.412287813448,0.999530115672,0.999530115672,UP,0.0514162771124,8,0,8,0,8,0,1,12.4258670928,suloctidil,train
ENSG00000076043,REXO2,0.126690790373,4.97874637612,0.900660176672,0.370740781617,0.999530115672,0.999530115672,UP,0.0545948165344,4,2,2,0,2,2,0.5,3.45480442873,BMS-250904,train
ENSG00000076053,RBM7,0.0246411211105,5.7022666316,0.200845308453,0.841379961925,0.999530115672,0.999530115672,UP,0.00184827715224,5,3,2,0,2,3,0.4,3.39582693745,Vorinostat,train
ENSG00000076067,RBMS2,-0.0319955022509,4.99632587512,-0.382642345474,0.703100580051,0.999530115672,0.999530115672,DOWN,0.00489475332373,8,8,0,0,8,0,1,3.48349080507,anisomycin,train
ENSG00000076108,BAZ2A,-0.0193032484382,7.37196308138,-0.169713409109,0.865706552434,0.999530115672,0.999530115672,DOWN,0.00120894884755,1,1,0,0,1,0,1,3.00332329,BMS-250904,train
ENSG00000076201,PTPN23,-0.042077503116,5.88742590767,-0.685698984549,0.495082192939,0.999530115672,0.999530115672,DOWN,0.01284721661,0,0,0,0,0,0,0,0,,train
